date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,humidity_max_pct,humidity_min_pct,wind_speed_max_kmh,evapotranspiration_mm
2024-08-12,29.1,21.5,24.9,0.3,90,51,13.5,4.5
2024-08-13,29.3,21.7,25.2,1.0,91,57,16.1,4.4
2024-08-14,29.3,21.4,25.2,1.3,94,56,13.9,4.39
2024-08-15,29.2,21.4,25.3,0.4,93,56,18.9,4.44
2024-08-16,29.8,21.0,25.3,0.3,94,48,19.6,4.96
2024-08-17,29.6,23.0,25.7,1.7,92,56,26.3,4.68
2024-08-18,28.9,24.0,26.0,3.4,83,58,22.0,4.81
2024-08-19,28.8,24.0,25.7,4.1,84,55,22.6,4.82
2024-08-20,28.6,22.8,25.5,1.1,87,53,25.0,5.01
2024-08-21,28.8,23.8,25.6,2.1,81,55,26.3,4.91
2024-08-22,28.7,23.3,25.5,0.7,78,53,23.4,5.09
2024-08-23,29.4,22.7,25.3,0.5,87,51,23.2,5.08
2024-08-24,28.7,23.0,25.4,0.9,86,54,25.3,4.93
2024-08-25,29.3,22.1,25.6,0.0,91,49,22.4,5.24
2024-08-26,28.1,23.5,25.3,1.4,85,66,20.0,4.07
2024-08-27,27.9,23.2,25.1,6.6,89,71,17.6,3.43
2024-08-28,29.7,22.6,25.6,0.9,93,56,19.5,4.62
2024-08-29,28.1,21.9,25.1,1.2,91,62,22.5,4.35
2024-08-30,28.6,23.1,25.2,2.9,89,58,21.0,4.52
2024-08-31,27.9,23.3,25.0,3.1,88,63,25.0,4.34
2024-09-01,28.0,23.7,25.2,1.3,83,62,23.8,4.43
2024-09-02,28.1,22.5,24.7,2.9,89,57,25.9,4.28
2024-09-03,28.3,22.3,25.1,1.7,91,57,28.6,4.56
2024-09-04,29.2,23.2,25.4,1.8,87,56,27.6,4.69
2024-09-05,27.3,23.3,24.7,5.0,89,71,19.6,3.29
2024-09-06,28.3,22.1,25.0,4.2,94,64,20.6,4.28
2024-09-07,29.3,22.3,25.5,2.0,94,59,18.7,4.63
2024-09-08,29.8,22.8,25.4,0.9,93,57,19.8,4.72
2024-09-09,29.2,21.5,25.4,1.4,94,61,22.3,4.51
2024-09-10,30.5,22.1,25.9,0.3,94,51,18.7,5.19
2024-09-11,29.0,21.4,24.8,1.7,93,58,20.0,4.69
2024-09-12,29.4,21.1,25.0,0.9,95,50,17.2,4.78
2024-09-13,30.9,21.0,25.4,2.0,95,50,17.3,4.77
2024-09-14,30.6,21.4,25.5,0.9,96,47,14.1,5.1
2024-09-15,30.1,20.9,25.3,0.1,95,48,20.9,5.15
2024-09-16,29.5,21.6,25.5,1.8,90,55,13.5,4.47
2024-09-17,29.6,21.6,25.5,2.8,93,55,18.3,4.73
2024-09-18,30.5,21.7,25.6,0.5,94,47,15.8,5.07
2024-09-19,29.2,21.4,25.3,2.3,93,57,15.5,4.62
2024-09-20,28.2,21.9,25.3,5.8,94,64,16.3,4.15
2024-09-21,30.3,21.9,25.7,2.0,92,51,22.2,4.9
2024-09-22,30.5,21.7,25.6,1.1,94,51,20.9,5.24
2024-09-23,30.5,22.2,25.9,0.7,92,49,20.9,5.12
2024-09-24,29.0,22.3,25.3,2.0,93,60,26.9,4.64
2024-09-25,29.6,21.7,25.8,1.4,95,53,19.5,5.02
2024-09-26,30.7,21.9,26.0,1.0,92,53,18.2,5.07
2024-09-27,30.8,21.7,25.9,0.4,95,45,18.5,5.65
2024-09-28,31.4,20.9,26.3,0.0,93,44,18.3,5.66
2024-09-29,31.0,22.9,26.5,0.0,91,46,17.6,5.03
2024-09-30,29.0,22.2,25.6,5.6,93,57,13.6,4.19
2024-10-01,29.7,22.2,25.7,0.8,94,57,15.7,3.55
2024-10-02,30.2,22.5,25.9,2.4,94,62,19.3,4.45
2024-10-03,31.4,22.8,26.6,0.3,93,51,15.8,5.35
2024-10-04,27.1,23.2,24.9,7.9,91,68,34.8,3.41
2024-10-05,29.4,23.2,25.6,1.5,89,54,28.0,4.93
2024-10-06,29.5,22.2,25.9,1.1,93,57,17.2,4.88
2024-10-07,29.8,22.1,25.8,2.4,95,57,12.2,4.78
2024-10-08,29.8,21.7,25.8,1.5,96,63,15.9,4.67
2024-10-09,30.8,22.7,26.3,0.5,94,54,17.7,5.29
2024-10-10,31.0,23.0,26.4,2.3,91,52,19.5,5.13
2024-10-11,31.7,23.3,26.7,0.9,91,47,19.4,5.58
2024-10-12,30.4,23.6,26.2,5.6,90,60,22.5,4.73
2024-10-13,30.9,22.7,26.4,2.5,90,45,16.6,5.23
2024-10-14,30.9,22.5,26.3,1.9,92,52,16.6,5.12
2024-10-15,30.6,22.6,26.2,0.7,93,50,15.4,4.69
2024-10-16,32.4,21.5,26.7,0.0,93,44,20.2,5.31
2024-10-17,30.9,24.1,27.0,1.2,88,55,22.0,5.23
2024-10-18,31.1,24.4,27.4,0.7,85,56,22.2,5.15
2024-10-19,30.5,24.0,26.8,3.6,90,60,15.0,3.9
2024-10-20,32.1,24.2,27.3,2.8,88,49,18.1,5.17
2024-10-21,31.8,23.4,27.2,1.5,94,51,18.7,5.56
2024-10-22,32.5,22.8,27.4,0.0,94,44,20.8,5.93
2024-10-23,31.0,23.1,26.9,1.8,91,52,17.3,5.05
2024-10-24,32.2,22.5,26.8,1.9,95,44,19.4,5.43
2024-10-25,31.1,22.6,26.7,3.5,95,59,16.8,4.76
2024-10-26,31.1,23.8,27.0,0.9,95,62,17.6,4.06
2024-10-27,32.2,24.2,27.6,0.5,95,58,17.7,4.76
2024-10-28,31.8,23.5,27.5,4.1,97,54,15.8,5.27
2024-10-29,32.7,23.8,28.0,0.2,97,46,15.0,5.14
2024-10-30,32.3,24.1,27.8,2.8,97,55,17.1,5.2
2024-10-31,29.8,23.4,26.4,25.7,96,67,17.3,3.8
2024-11-01,29.5,24.6,26.4,3.5,93,69,22.1,3.92
2024-11-02,31.6,23.5,27.3,1.5,94,53,14.1,5.52
2024-11-03,31.3,23.5,27.3,1.8,91,56,13.5,5.34
2024-11-04,31.7,23.9,27.4,1.1,90,51,18.2,5.45
2024-11-05,32.2,23.9,27.7,0.3,91,47,15.3,5.17
2024-11-06,30.9,24.3,27.3,1.6,95,61,16.8,4.46
2024-11-07,31.0,24.4,27.2,1.7,94,61,15.5,4.6
2024-11-08,30.1,24.3,26.5,2.5,92,64,15.1,3.81
2024-11-09,31.6,23.9,27.5,3.6,94,57,13.9,5.22
2024-11-10,31.4,23.5,27.4,1.9,94,55,15.0,5.34
2024-11-11,31.7,23.1,27.7,0.0,91,49,16.1,5.2
2024-11-12,32.4,24.1,28.0,1.5,92,53,17.9,5.56
2024-11-13,31.3,24.0,27.3,2.3,94,62,16.1,4.75
2024-11-14,32.5,24.4,27.8,1.0,94,56,18.1,5.08
2024-11-15,32.5,24.6,28.1,3.3,93,46,17.6,5.53
2024-11-16,31.3,24.2,27.7,2.5,91,57,16.8,5.33
2024-11-17,30.7,24.6,27.5,2.3,92,61,15.2,4.09
2024-11-18,32.4,24.7,28.1,0.5,93,57,18.5,5.01
2024-11-19,32.5,25.2,28.2,1.3,89,54,19.1,5.44
2024-11-20,30.4,24.9,27.3,2.0,91,63,20.5,4.51
2024-11-21,29.4,24.3,26.5,3.7,95,71,16.5,3.78
2024-11-22,30.3,23.9,27.1,1.8,95,66,19.7,4.62
2024-11-23,32.0,24.9,27.9,0.8,92,56,21.0,4.82
2024-11-24,31.2,25.3,27.9,0.9,89,61,17.8,4.69
2024-11-25,32.2,24.4,28.0,0.8,98,57,20.8,5.18
2024-11-26,32.6,24.1,28.0,3.9,94,45,16.7,5.55
2024-11-27,33.8,23.8,28.3,0.0,88,45,17.5,5.88
2024-11-28,33.2,24.1,28.8,0.8,92,50,19.2,5.64
2024-11-29,32.5,25.8,29.2,2.0,89,58,20.1,5.76
2024-11-30,31.0,23.5,27.9,10.6,94,67,17.1,4.76
2024-12-01,29.7,23.0,26.1,22.0,96,71,19.1,3.63
2024-12-02,29.5,23.7,26.2,16.5,97,74,11.6,4.01
2024-12-03,30.1,23.7,26.5,8.0,97,68,13.7,4.54
2024-12-04,29.4,23.8,26.4,14.6,96,70,18.7,3.87
2024-12-05,30.2,23.5,26.7,3.6,98,69,16.5,4.57
2024-12-06,29.6,23.5,26.8,14.1,95,75,15.9,4.07
2024-12-07,29.7,23.6,26.7,10.8,95,70,14.7,4.44
2024-12-08,29.6,23.4,26.6,7.7,96,69,14.9,4.42
2024-12-09,28.5,23.6,25.8,9.4,96,74,12.9,3.96
2024-12-10,29.5,23.9,26.5,3.4,95,75,9.6,4.56
2024-12-11,30.0,24.7,27.1,1.8,94,66,12.6,4.73
2024-12-12,29.6,24.6,26.9,2.0,93,70,14.7,4.3
2024-12-13,31.3,25.4,27.9,0.9,90,64,18.2,5.12
2024-12-14,32.5,26.1,28.8,0.1,90,59,19.7,5.28
2024-12-15,32.6,26.7,28.9,1.4,86,58,23.7,5.44
2024-12-16,31.2,25.0,28.2,2.6,89,60,20.2,5.39
2024-12-17,31.2,24.4,27.6,3.5,91,60,16.7,4.89
2024-12-18,30.3,24.7,26.7,2.2,92,68,11.6,4.04
2024-12-19,29.7,24.5,26.8,2.4,93,67,15.2,4.47
2024-12-20,30.5,24.3,26.9,0.7,93,62,17.5,4.37
2024-12-21,30.9,24.5,27.6,2.8,91,57,16.0,5.01
2024-12-22,31.2,24.5,27.6,2.5,87,57,14.6,4.87
2024-12-23,31.6,24.2,27.2,1.3,93,58,14.5,4.27
2024-12-24,30.7,25.1,27.5,1.5,89,65,16.6,4.5
2024-12-25,30.6,23.5,26.8,1.7,97,66,16.5,4.46
2024-12-26,29.7,24.3,26.6,2.0,95,71,13.7,4.1
2024-12-27,31.2,24.7,27.6,0.8,93,64,16.6,4.83
2024-12-28,31.6,25.9,28.3,1.4,88,60,21.9,5.41
2024-12-29,32.4,26.0,28.7,0.8,89,55,25.6,5.6
2024-12-30,31.0,26.6,28.5,4.1,82,66,26.4,5.29
2024-12-31,30.2,25.6,27.6,4.2,88,68,21.7,4.38
2025-01-01,31.1,23.9,27.3,5.5,94,66,19.2,4.79
2025-01-02,30.8,23.9,27.1,4.9,97,66,18.3,4.79
2025-01-03,31.3,25.6,28.2,0.8,89,58,17.0,5.2
2025-01-04,31.4,25.6,28.2,0.4,86,56,19.0,5.34
2025-01-05,31.5,24.8,27.9,1.2,89,57,24.8,5.49
2025-01-06,31.0,25.6,27.9,1.6,86,62,21.1,5.38
2025-01-07,30.8,24.7,27.6,2.6,89,59,18.6,5.41
2025-01-08,32.7,24.1,28.0,0.7,91,50,19.2,5.57
2025-01-09,31.8,24.5,28.0,2.8,90,54,16.2,5.5
2025-01-10,32.8,24.3,28.5,1.4,91,48,21.6,5.91
2025-01-11,32.1,25.8,28.6,0.4,85,55,18.4,5.1
2025-01-12,33.9,25.8,29.1,0.0,88,50,21.8,5.64
2025-01-13,32.8,26.5,29.2,0.8,87,55,26.5,5.64
2025-01-14,32.7,27.1,29.1,0.6,84,49,37.8,6.6
2025-01-15,32.3,26.5,28.9,0.7,82,52,30.8,6.61
2025-01-16,33.4,26.0,29.0,0.0,87,45,20.6,6.45
2025-01-17,32.5,25.5,28.6,1.9,87,53,20.5,5.79
2025-01-18,33.6,24.8,28.8,0.0,93,47,18.3,5.84
2025-01-19,32.4,25.5,28.5,1.7,91,58,20.2,5.22
2025-01-20,32.3,25.6,28.7,0.9,91,56,19.8,5.44
2025-01-21,32.9,25.2,28.5,0.5,93,56,20.9,5.75
2025-01-22,31.0,25.6,27.8,10.5,87,58,15.0,4.66
2025-01-23,33.1,26.0,28.5,0.0,88,46,25.7,6.09
2025-01-24,33.1,25.8,28.6,0.0,89,52,29.2,6.07
2025-01-25,33.7,25.8,28.5,1.1,87,46,26.2,5.51
2025-01-26,34.8,26.1,29.0,0.0,88,41,23.9,6.3
2025-01-27,34.6,26.1,29.2,0.8,86,41,22.8,6.22
2025-01-28,34.2,25.7,29.1,1.3,93,51,18.9,5.67
2025-01-29,35.1,25.8,29.3,1.4,93,44,19.4,5.8
2025-01-30,34.8,25.2,29.0,1.2,96,45,22.0,5.84
2025-01-31,34.6,25.7,29.0,0.7,91,47,21.1,6.17
2025-02-01,33.5,26.0,28.8,3.1,90,50,23.1,5.58
2025-02-02,33.5,25.6,28.8,0.0,87,46,23.1,6.12
2025-02-03,34.0,26.4,29.0,0.0,83,49,25.1,6.31
2025-02-04,32.8,26.2,28.7,0.8,80,51,30.1,6.55
2025-02-05,33.6,25.9,28.5,0.0,82,41,31.1,5.89
2025-02-06,33.2,26.6,28.7,0.2,82,46,28.5,5.98
2025-02-07,32.2,25.8,28.4,1.2,83,56,22.6,5.68
2025-02-08,33.5,24.3,28.5,1.1,88,45,18.4,5.74
2025-02-09,33.1,24.3,28.7,0.3,92,52,19.2,5.49
2025-02-10,33.1,25.0,29.1,1.6,92,51,19.8,5.66
2025-02-11,32.3,26.2,28.8,1.1,87,53,23.7,5.46
2025-02-12,32.5,26.4,28.6,0.7,82,57,24.2,5.64
2025-02-13,32.0,25.2,28.5,2.1,89,59,24.2,5.66
2025-02-14,33.8,25.4,29.2,1.2,91,51,18.7,5.98
2025-02-15,34.1,26.2,29.4,0.3,87,49,18.5,5.41
2025-02-16,33.5,26.4,29.4,1.0,87,49,19.7,5.77
2025-02-17,33.5,25.9,29.1,0.7,91,50,22.9,6.12
2025-02-18,33.0,25.8,29.1,1.1,82,50,24.2,6.17
2025-02-19,34.2,25.8,29.3,0.1,84,47,27.3,6.43
2025-02-20,34.0,26.2,29.4,0.4,85,50,23.8,6.11
2025-02-21,33.4,25.8,29.3,0.8,89,50,29.2,6.13
2025-02-22,32.8,26.5,29.1,1.2,82,52,28.5,6.35
2025-02-23,32.2,25.8,28.8,1.2,84,55,25.3,6.18
2025-02-24,32.8,26.3,29.1,1.8,86,55,29.7,6.13
2025-02-25,33.8,26.5,29.4,0.2,84,48,31.4,6.79
2025-02-26,34.1,26.8,29.6,0.0,85,48,31.0,6.86
2025-02-27,34.3,26.4,29.4,0.0,85,47,26.1,6.57
2025-02-28,35.1,25.1,29.3,0.0,91,44,23.7,6.32
2025-03-01,34.2,25.0,29.3,0.0,96,46,23.0,5.92
2025-03-02,33.9,25.8,29.4,0.6,86,45,22.0,5.75
2025-03-03,33.5,24.9,29.2,0.4,89,47,20.5,5.78
2025-03-04,34.7,24.5,29.4,0.0,92,41,21.0,6.17
2025-03-05,33.2,24.9,29.1,3.7,87,49,19.1,5.93
2025-03-06,31.6,25.3,28.4,2.9,86,56,14.8,4.93
2025-03-07,32.8,25.0,28.5,0.9,89,52,21.0,5.46
2025-03-08,33.9,26.4,29.4,0.6,86,51,13.7,5.21
2025-03-09,34.4,25.9,29.9,0.3,93,51,16.8,5.46
2025-03-10,31.2,25.3,28.2,9.1,94,71,22.5,3.52
2025-03-11,31.4,27.7,29.1,2.5,89,68,31.2,4.15
2025-03-12,31.6,25.9,28.3,0.7,93,67,20.0,4.78
2025-03-13,32.2,26.0,28.8,0.6,93,64,19.2,5.51
2025-03-14,35.2,26.1,30.0,0.0,92,47,23.1,6.25
2025-03-15,34.2,26.5,30.0,0.5,89,49,17.9,5.56
2025-03-16,34.7,26.0,29.6,3.6,89,45,18.9,5.68
2025-03-17,36.2,26.2,30.0,0.2,91,39,22.4,6.27
2025-03-18,33.0,25.7,28.3,3.6,92,51,23.4,5.35
2025-03-19,30.7,25.2,27.4,3.2,92,66,20.7,4.57
2025-03-20,29.5,25.3,27.2,3.1,91,73,22.8,4.28
2025-03-21,32.8,25.6,28.3,1.3,92,56,16.7,5.08
2025-03-22,31.9,25.4,28.7,2.0,90,60,18.1,4.84
2025-03-23,31.8,25.9,28.6,1.3,90,60,15.4,4.94
2025-03-24,32.3,25.3,28.4,2.0,91,55,17.3,4.74
2025-03-25,33.6,26.4,29.4,1.8,86,50,23.4,5.63
2025-03-26,30.1,25.9,27.3,6.3,92,67,14.2,3.46
2025-03-27,30.9,25.1,27.1,4.2,93,66,17.2,4.28
2025-03-28,27.8,23.8,25.5,33.4,96,79,12.4,2.97
2025-03-29,28.0,23.3,25.6,19.7,97,78,13.4,2.66
2025-03-30,29.3,23.9,26.6,5.3,96,75,14.9,3.99
2025-03-31,29.4,24.5,26.9,1.8,94,71,18.0,4.13
2025-04-01,28.5,23.6,26.3,5.6,92,79,18.6,3.88
2025-04-02,28.6,24.2,26.1,2.6,94,74,20.3,2.93
2025-04-03,28.4,24.0,25.8,19.8,97,80,17.9,3.07
2025-04-04,27.9,23.8,25.5,42.3,97,82,14.7,2.63
2025-04-05,28.3,24.2,25.7,13.0,96,80,17.1,3.26
2025-04-06,27.8,22.9,24.9,55.3,98,82,10.8,2.03
2025-04-07,27.5,23.8,25.4,15.3,97,81,20.0,3.23
2025-04-08,29.3,23.9,26.2,8.6,96,74,16.8,3.87
2025-04-09,29.8,25.3,27.2,1.3,93,74,15.7,4.29
2025-04-10,30.2,25.6,27.4,1.0,92,68,13.4,4.26
2025-04-11,29.0,25.5,26.7,2.6,92,79,17.2,3.79
2025-04-12,28.8,23.7,26.1,6.6,96,77,22.0,3.88
2025-04-13,28.9,23.9,25.8,11.0,96,75,22.1,3.63
2025-04-14,27.1,23.5,25.1,11.7,98,78,21.8,2.2
2025-04-15,28.5,24.3,25.9,9.3,94,78,21.9,3.09
2025-04-16,29.0,23.0,26.0,19.4,97,77,18.0,3.74
2025-04-17,27.9,24.8,26.1,4.0,93,81,16.7,3.51
2025-04-18,29.5,24.4,26.5,1.7,95,72,20.1,3.84
2025-04-19,28.6,24.4,26.4,3.3,93,75,21.4,4.24
2025-04-20,27.7,23.5,25.5,11.1,94,79,18.6,2.56
2025-04-21,28.6,24.2,26.1,11.8,95,78,17.9,3.87
2025-04-22,28.5,23.7,25.7,8.2,96,80,17.3,3.58
2025-04-23,26.3,23.1,24.6,33.4,97,86,16.1,1.6
2025-04-24,28.3,23.4,25.7,5.2,95,78,14.7,3.41
2025-04-25,28.5,23.0,25.4,12.1,96,76,16.9,3.7
2025-04-26,29.0,24.4,26.2,5.7,93,75,19.3,3.95
2025-04-27,27.9,23.5,25.6,11.5,97,81,17.1,3.61
2025-04-28,26.9,23.9,25.2,25.4,96,80,20.1,2.7
2025-04-29,26.0,23.6,24.7,8.2,98,83,19.1,2.24
2025-04-30,28.2,23.7,25.6,2.9,94,78,17.0,3.0
2025-05-01,28.4,24.6,26.2,5.8,93,77,18.7,3.51
2025-05-02,28.2,24.2,26.1,14.5,97,79,15.4,3.19
2025-05-03,28.8,25.0,26.7,2.1,94,78,17.8,3.8
2025-05-04,27.9,24.0,25.6,11.6,96,79,19.1,3.0
2025-05-05,28.9,23.8,26.0,16.5,94,69,23.6,4.03
2025-05-06,28.7,24.0,25.5,6.6,89,62,26.0,3.41
2025-05-07,27.7,24.4,25.4,5.5,84,68,20.6,2.36
2025-05-08,26.6,24.0,25.0,18.3,94,78,20.3,1.89
2025-05-09,25.7,23.5,24.3,28.6,96,84,22.1,1.35
2025-05-10,26.8,23.7,24.8,14.2,95,82,21.1,2.11
2025-05-11,28.6,24.1,25.9,1.6,92,73,19.0,3.88
2025-05-12,27.0,23.9,25.1,30.6,96,80,16.8,1.79
2025-05-13,27.5,23.3,25.3,7.5,96,81,19.0,3.22
2025-05-14,27.6,22.8,24.8,44.8,97,76,25.0,3.27
2025-05-15,27.8,23.0,25.4,4.1,96,75,20.4,3.59
2025-05-16,27.9,23.1,25.5,4.3,94,69,26.0,3.4
2025-05-17,28.5,24.0,26.1,4.6,94,74,23.6,3.97
2025-05-18,27.5,23.7,25.2,17.4,95,81,20.8,3.09
2025-05-19,28.7,23.0,25.6,8.9,98,73,19.6,3.7
2025-05-20,27.5,23.6,25.4,4.3,96,79,17.4,3.2
2025-05-21,28.4,23.5,25.9,3.7,95,71,16.2,3.3
2025-05-22,28.8,25.0,26.3,1.9,95,75,14.8,3.55
2025-05-23,29.0,24.8,26.4,4.1,93,65,25.8,4.0
2025-05-24,28.9,24.5,26.4,0.0,87,56,23.3,5.15
2025-05-25,27.8,23.6,25.7,1.4,83,60,21.7,3.75
2025-05-26,28.1,22.8,25.2,6.4,97,68,22.7,3.34
2025-05-27,25.8,23.0,24.2,17.1,96,82,19.6,1.64
2025-05-28,27.0,23.0,25.0,6.4,96,75,26.0,3.11
2025-05-29,28.2,24.0,25.8,0.7,91,66,22.9,4.34
2025-05-30,28.4,23.8,25.7,0.0,90,62,20.9,4.36
2025-05-31,26.9,24.1,25.2,3.2,92,77,21.3,3.34
2025-06-01,27.5,23.1,25.1,4.4,92,72,25.3,3.48
2025-06-02,28.3,23.6,25.5,1.8,90,65,24.5,4.04
2025-06-03,27.6,23.5,25.5,3.4,91,73,20.5,3.7
2025-06-04,27.5,23.3,25.5,2.4,92,77,21.1,3.51
2025-06-05,26.2,22.7,24.5,11.3,93,81,22.4,2.7
2025-06-06,27.7,22.4,24.9,6.2,95,66,23.9,3.63
2025-06-07,27.6,21.7,24.8,19.0,97,70,23.1,3.32
2025-06-08,27.0,22.7,24.6,9.8,96,79,18.6,2.73
2025-06-09,28.4,22.8,25.2,31.7,97,65,27.9,3.6
2025-06-10,26.4,23.1,24.2,20.1,95,82,18.0,2.48
2025-06-11,27.5,22.8,25.0,2.9,93,73,21.5,3.59
2025-06-12,27.6,24.5,25.6,1.3,84,65,25.9,4.31
2025-06-13,28.4,23.2,25.4,1.8,88,59,26.0,4.52
2025-06-14,28.2,22.9,25.1,0.0,86,53,29.5,4.92
2025-06-15,26.6,22.9,24.5,0.5,88,65,24.8,3.42
2025-06-16,25.6,22.1,23.6,7.4,93,75,25.3,2.5
2025-06-17,26.9,22.2,24.4,3.1,92,69,22.1,3.76
2025-06-18,26.2,22.2,24.1,10.3,92,80,19.0,2.9
2025-06-19,27.1,23.1,24.8,1.4,90,64,19.6,3.75
2025-06-20,27.7,22.8,24.8,2.0,92,65,17.8,3.81
2025-06-21,27.8,22.5,24.8,1.6,88,64,17.1,3.8
2025-06-22,26.2,23.1,24.4,1.5,88,72,25.7,3.39
2025-06-23,26.5,22.6,24.5,1.6,90,69,20.4,3.59
2025-06-24,27.1,22.8,24.3,3.4,93,73,19.1,3.33
2025-06-25,26.6,22.7,24.3,4.2,94,75,20.6,2.73
2025-06-26,26.4,22.1,24.2,1.9,95,76,21.1,2.93
2025-06-27,27.4,22.0,24.5,1.2,90,64,15.2,3.76
2025-06-28,27.3,22.6,24.7,0.6,87,65,18.1,3.99
2025-06-29,27.3,22.7,24.8,1.4,89,67,24.0,3.84
2025-06-30,26.8,22.9,24.8,2.0,89,71,27.5,3.81
2025-07-01,26.9,22.6,24.8,2.3,90,68,20.5,4.01
2025-07-02,26.7,22.9,24.7,3.8,88,70,23.4,3.74
2025-07-03,27.1,22.8,24.8,1.4,88,70,21.7,3.81
2025-07-04,27.2,23.3,24.8,1.3,83,67,20.5,3.99
2025-07-05,26.7,22.5,24.4,0.7,87,66,16.4,3.56
2025-07-06,26.7,22.2,24.2,0.3,85,65,17.6,3.7
2025-07-07,26.2,21.7,24.0,0.9,88,68,15.7,3.52
2025-07-08,26.8,22.6,24.4,0.6,87,63,24.5,3.92
2025-07-09,28.4,22.6,25.0,0.1,86,50,29.9,4.91
2025-07-10,28.3,23.0,24.9,0.0,85,51,30.8,4.59
2025-07-11,27.5,23.7,25.3,1.0,82,61,25.4,4.35
2025-07-12,28.1,22.4,24.8,0.8,91,66,19.8,3.83
2025-07-13,27.9,23.2,25.0,0.8,89,64,21.1,3.89
2025-07-14,28.3,23.5,25.2,1.6,88,62,23.9,4.21
2025-07-15,27.9,23.5,25.1,0.9,86,63,24.8,4.02
2025-07-16,27.5,23.5,25.1,1.8,87,64,23.2,4.08
2025-07-17,27.7,22.6,24.8,1.4,92,66,16.7,3.7
2025-07-18,27.5,22.3,24.6,1.3,91,64,19.9,3.87
2025-07-19,27.9,22.3,24.9,2.6,88,55,27.8,4.49
2025-07-20,27.6,23.2,24.9,0.4,84,56,30.4,4.76
2025-07-21,27.3,21.8,24.3,0.5,90,58,29.1,4.37
2025-07-22,26.9,22.6,24.3,0.9,83,61,25.7,3.97
2025-07-23,26.9,22.2,24.2,1.4,90,61,24.9,4.16
2025-07-24,26.4,21.1,23.8,2.3,91,66,26.9,3.93
2025-07-25,27.1,22.0,24.2,1.6,88,63,21.0,3.95
2025-07-26,27.9,21.9,24.4,0.5,91,55,21.9,4.45
2025-07-27,28.2,22.4,24.7,0.3,90,58,27.5,4.41
2025-07-28,27.9,22.4,24.7,0.9,89,48,33.4,4.73
2025-07-29,28.1,22.3,24.6,0.3,87,48,29.4,4.86
2025-07-30,26.6,23.2,24.4,1.8,85,62,26.3,4.07
2025-07-31,26.1,22.9,24.2,1.0,85,69,26.5,3.63
2025-08-01,27.1,22.5,24.5,0.6,89,65,24.1,4.08
2025-08-02,27.0,22.4,24.4,1.9,87,64,29.2,4.04
2025-08-03,27.9,22.4,24.4,0.6,88,49,32.6,4.95
2025-08-04,28.0,22.3,24.5,1.2,83,44,29.1,5.26
2025-08-05,27.6,21.5,24.0,1.5,91,59,25.2,4.26
2025-08-06,27.7,21.9,24.6,0.2,90,56,22.3,4.53
2025-08-07,27.9,21.1,23.9,0.9,87,52,16.9,3.94
2025-08-08,27.8,20.6,23.8,1.0,92,53,17.8,4.13
2025-08-09,28.6,20.4,24.0,0.8,95,45,19.1,4.38
2025-08-10,28.2,20.8,24.2,0.1,92,49,22.5,4.68
2025-08-11,28.0,20.5,24.0,0.4,89,50,17.7,4.36
2025-08-12,28.5,21.7,24.6,0.0,85,47,18.9,4.64
2025-08-13,29.2,21.7,24.8,0.3,91,42,23.6,4.96
2025-08-14,28.4,22.3,24.7,1.6,93,60,23.8,4.12
2025-08-15,28.6,21.9,25.0,0.5,91,59,17.0,4.3
2025-08-16,28.6,21.3,24.5,1.6,88,56,16.5,4.34
2025-08-17,28.3,22.2,24.6,0.7,93,58,22.2,4.25
2025-08-18,29.2,22.6,25.3,0.1,89,47,24.6,5.09
2025-08-19,28.9,22.1,24.7,2.1,91,57,24.1,4.12
2025-08-20,27.3,21.6,24.2,2.9,92,58,18.5,4.09
2025-08-21,28.9,21.2,24.8,0.4,91,49,18.8,4.67
2025-08-22,29.2,22.3,25.0,0.6,90,54,21.0,4.65
2025-08-23,29.4,21.0,24.8,0.7,92,48,19.8,4.58
2025-08-24,28.7,22.0,24.8,2.5,90,55,22.6,4.01
2025-08-25,28.5,21.7,24.8,0.3,90,52,19.7,4.69
2025-08-26,27.4,21.4,24.4,3.9,91,62,21.8,4.29
2025-08-27,28.0,21.3,24.0,1.0,89,58,24.0,4.0
2025-08-28,28.7,20.5,24.3,1.0,93,51,20.9,4.48
2025-08-29,29.0,22.3,25.0,0.6,89,51,23.6,5.02
2025-08-30,27.9,21.3,23.9,1.9,91,54,19.8,3.74
2025-08-31,28.6,21.8,24.3,1.7,91,48,21.7,4.54
2025-09-01,29.2,20.5,24.4,0.3,93,44,19.2,4.85
2025-09-02,29.3,21.0,24.6,0.7,92,41,24.2,5.23
2025-09-03,28.3,22.1,24.9,1.8,90,56,24.5,4.85
2025-09-04,29.1,21.4,25.0,0.4,89,45,21.6,5.16
2025-09-05,29.9,20.7,24.6,0.2,93,42,18.2,5.03
2025-09-06,29.8,20.5,24.7,0.2,93,45,18.1,5.08
2025-09-07,28.8,20.8,24.6,2.7,95,57,13.4,4.42
2025-09-08,28.0,22.7,25.0,3.3,91,64,21.4,3.84
2025-09-09,29.3,22.1,25.2,1.9,92,61,15.9,4.2
2025-09-10,29.0,22.3,25.3,3.1,93,53,18.3,4.78
2025-09-11,29.3,21.8,25.1,1.5,93,53,21.0,4.93
2025-09-12,28.9,22.6,25.4,2.0,88,51,19.0,4.87
